Name,Longitude,Latitude
Aesculus hippocastanum,11.134176,46.063958
Aesculus hippocastanum,11.13422,46.063992
Aesculus hippocastanum,11.134287,46.064042
Aesculus hippocastanum,11.134362,46.064089
Aesculus hippocastanum,11.134444,46.064156
Aesculus hippocastanum,11.134503,46.064195
Aesculus hippocastanum,11.134566,46.06424
Aesculus hippocastanum,11.134639,46.064284
Aesculus hippocastanum,11.134689,46.064322
Aesculus hippocastanum,11.134746,46.06436
Aesculus hippocastanum,11.134815,46.064404
Aesculus hippocastanum,11.134904,46.064461
Aesculus hippocastanum,11.134998,46.064524
Aesculus hippocastanum,11.135052,46.064571
Aesculus hippocastanum,11.135126,46.064617
Aesculus hippocastanum,11.135208,46.064667
Aesculus hippocastanum,11.135286,46.064698
Aesculus hippocastanum,11.135349,46.064746
Aesculus hippocastanum,11.135454,46.06481
Aesculus hippocastanum,11.135524,46.064862
Aesculus hippocastanum,11.135582,46.064905
Aesculus hippocastanum,11.135819,46.064976
Aesculus hippocastanum,11.1359,46.065042
Aesculus hippocastanum,11.135953,46.065076
Aesculus hippocastanum,11.136025,46.065121
Aesculus hippocastanum,11.136079,46.065156
Aesculus hippocastanum,11.13631,46.065314
Aesculus hippocastanum,11.136438,46.065395
Aesculus hippocastanum,11.136524,46.065461
Aesculus hippocastanum,11.136593,46.065514
Aesculus hippocastanum,11.136681,46.065563
Aesculus hippocastanum,11.136782,46.065641
Aesculus hippocastanum,11.136918,46.065737
Aesculus hippocastanum,11.13701,46.065808
Aesculus hippocastanum,11.136936,46.065852
Aesculus hippocastanum,11.136853,46.065796
Aesculus hippocastanum,11.136774,46.065769
Aesculus hippocastanum,11.136716,46.065704
Aesculus hippocastanum,11.136612,46.065628
Aesculus hippocastanum,11.136537,46.065563
Aesculus hippocastanum,11.136457,46.065501
Aesculus hippocastanum,11.136321,46.065414
Aesculus hippocastanum,11.136236,46.065366
Aesculus hippocastanum,11.136016,46.065214
Aesculus hippocastanum,11.135928,46.065149
Aesculus hippocastanum,11.135821,46.065072
Aesculus hippocastanum,11.124121,46.076018
Acer negundo,11.123964,46.07607
Acer negundo,11.123852,46.076115
Acer negundo,11.123741,46.076183
Acer negundo,11.12379,46.076152
Acer negundo,11.123651,46.076227
Acer negundo,11.123582,46.076259
Acer negundo,11.123495,46.076298
Acer negundo,11.123699,46.076205
Acer negundo,11.12363,46.076242
Acer negundo,11.123447,46.076328
Acer negundo,11.123399,46.076358
Acer negundo,11.123347,46.076388
Acer negundo,11.123285,46.07641
Acer negundo,11.123248,46.076428
Acer negundo,11.123187,46.076448
Acer negundo,11.123984,46.074895
Sophora japonica,11.124029,46.074849
Sophora japonica,11.124072,46.074797
Sophora japonica,11.124086,46.074751
Sophora japonica,11.12411,46.074702
Sophora japonica,11.124145,46.074657
Sophora japonica,11.124164,46.07461
Sophora japonica,11.124193,46.074554
Sophora japonica,11.124208,46.074509
Sophora japonica,11.124219,46.074227
Quercus rubra,11.124233,46.074156
Quercus rubra,11.124247,46.074076
Quercus rubra,11.124265,46.073992
Quercus rubra,11.124276,46.073912
Quercus rubra,11.124283,46.073848
Quercus rubra,11.124292,46.073772
Quercus rubra,11.125189,46.061086
Magnolia grandiflora,11.125332,46.061149
Magnolia grandiflora,11.124281,46.073682
Quercus rubra,11.125434,46.061202
Magnolia grandiflora,11.124216,46.073284
Quercus rubra,11.125579,46.061273
Magnolia grandiflora,11.124202,46.073199
Quercus rubra,11.124176,46.073129
Quercus rubra,11.12412,46.072997
Quercus rubra,11.124088,46.072914
Quercus rubra,11.125651,46.061313
Magnolia grandiflora,11.124055,46.072838
Quercus rubra,11.125757,46.061371
Magnolia grandiflora,11.125966,46.06147
Magnolia grandiflora,11.126074,46.061523
Magnolia grandiflora,11.126184,46.061576
Magnolia grandiflora,11.126283,46.061621
Magnolia grandiflora,11.125111,46.061113
Magnolia grandiflora,11.125214,46.06115
Magnolia grandiflora,11.125333,46.061209
Magnolia grandiflora,11.125441,46.061272
Magnolia grandiflora,11.123774,46.072406
Photinia x fraseri,11.125566,46.061331
Magnolia grandiflora,11.123722,46.072325
Photinia x fraseri,11.123647,46.072211
Photinia x fraseri,11.125676,46.061385
Magnolia grandiflora,11.123595,46.072147
Photinia x fraseri,11.123521,46.072072
Photinia x fraseri,11.123463,46.072004
Photinia x fraseri,11.125808,46.061451
Magnolia grandiflora,11.123408,46.07195
Photinia x fraseri,11.123364,46.071894
Photinia x fraseri,11.125914,46.061506
Magnolia grandiflora,11.123276,46.071808
Photinia x fraseri,11.12603,46.061559
Magnolia grandiflora,11.123207,46.07174
Photinia x fraseri,11.126125,46.061615
Magnolia grandiflora,11.126274,46.061685
Magnolia grandiflora,11.128198,46.059913
Liriodendron tulipifera,11.128115,46.059993
Liriodendron tulipifera,11.128033,46.060081
Liriodendron tulipifera,11.127955,46.060165
Liriodendron tulipifera,11.127871,46.060253
Liriodendron tulipifera,11.127793,46.060336
Liriodendron tulipifera,11.127738,46.06039
Liriodendron tulipifera,11.127644,46.060471
Liriodendron tulipifera,11.128126,46.059929
Liriodendron tulipifera,11.127969,46.060074
Liriodendron tulipifera,11.127883,46.060153
Liriodendron tulipifera,11.127803,46.060243
Liriodendron tulipifera,11.127731,46.060319
Liriodendron tulipifera,11.127651,46.060407
Liriodendron tulipifera,11.12741,46.060766
Liriodendron tulipifera,11.127304,46.060853
Liriodendron tulipifera,11.127207,46.060951
Liriodendron tulipifera,11.127077,46.061099
Liriodendron tulipifera,11.127008,46.061186
Liriodendron tulipifera,11.126932,46.061254
Liriodendron tulipifera,11.126792,46.061378
Liriodendron tulipifera,11.126714,46.061483
Liriodendron tulipifera,11.126392,46.06181
Liriodendron tulipifera,11.126328,46.061878
Liriodendron tulipifera,11.126247,46.061964
Liriodendron tulipifera,11.126164,46.062037
Liriodendron tulipifera,11.126078,46.06212
Liriodendron tulipifera,11.126012,46.062198
Liriodendron tulipifera,11.125919,46.062289
Liriodendron tulipifera,11.125903,46.0622
Liriodendron tulipifera,11.125978,46.062124
Liriodendron tulipifera,11.126057,46.062041
Liriodendron tulipifera,11.126137,46.061956
Liriodendron tulipifera,11.126223,46.061874
Liriodendron tulipifera,11.126295,46.0618
Liriodendron tulipifera,11.126497,46.061581
Liriodendron tulipifera,11.126633,46.061447
Liriodendron tulipifera,11.126776,46.061304
Liriodendron tulipifera,11.126862,46.06122
Liriodendron tulipifera,11.127052,46.061019
Liriodendron tulipifera,11.127125,46.060948
Liriodendron tulipifera,11.127187,46.060869
Liriodendron tulipifera,11.127288,46.060778
Liriodendron tulipifera,11.124369,46.061996
Fraxinus angustifolia,11.124472,46.062023
Acer campestre,11.124552,46.062045
Acer campestre,11.124624,46.062067
Fraxinus angustifolia,11.124749,46.06212
Fraxinus angustifolia,11.124818,46.062141
Fraxinus angustifolia,11.124872,46.062154
Fraxinus angustifolia,11.12494,46.062172
Acer negundo,11.125031,46.062196
Fraxinus angustifolia,11.125132,46.062223
Fraxinus angustifolia,11.125205,46.062241
Fraxinus angustifolia,11.125292,46.06227
Fraxinus angustifolia,11.125394,46.062293
Acer negundo,11.125534,46.062342
Fraxinus angustifolia,11.1258,46.062411
Fraxinus angustifolia,11.125867,46.062434
Fraxinus angustifolia,11.125963,46.062457
Fraxinus angustifolia,11.126034,46.062486
Fraxinus angustifolia,11.12618,46.062556
Acer negundo,11.12626,46.062589
Acer negundo,11.126334,46.062628
Acer campestre,11.126406,46.062675
Fraxinus angustifolia,11.126472,46.062713
Fraxinus angustifolia,11.126539,46.062754
Fraxinus angustifolia,11.126607,46.062791
Fraxinus angustifolia,11.126727,46.062875
Fraxinus angustifolia,11.126793,46.062932
Fraxinus angustifolia,11.126852,46.062983
Fraxinus angustifolia,11.126978,46.063117
Fraxinus angustifolia,11.127128,46.063294
Fraxinus angustifolia,11.127203,46.063425
Fraxinus angustifolia,11.12724,46.063481
Fraxinus angustifolia,11.127271,46.063534
Fraxinus angustifolia,11.127301,46.0636
Fraxinus angustifolia,11.127339,46.063658
Fraxinus angustifolia,11.127375,46.063711
Acer campestre,11.127395,46.063766
Acer campestre,11.127648,46.064193
Acer campestre,11.127684,46.064252
Acer campestre,11.127709,46.064313
Acer campestre,11.127777,46.064301
Acer campestre,11.127715,46.06418
Fraxinus angustifolia,11.127657,46.06404
Fraxinus angustifolia,11.127617,46.063921
Fraxinus angustifolia,11.127571,46.063833
Fraxinus angustifolia,11.127544,46.063765
Fraxinus angustifolia,11.127492,46.063676
Fraxinus angustifolia,11.127437,46.063581
Fraxinus angustifolia,11.127387,46.063488
Fraxinus angustifolia,11.127336,46.063384
Fraxinus angustifolia,11.127809,46.064513
Fraxinus angustifolia,11.127856,46.064623
Fraxinus angustifolia,11.1279,46.064705
Fraxinus angustifolia,11.127954,46.064796
Fraxinus angustifolia,11.128081,46.065034
Parrotia persica,11.12815,46.065114
Parrotia persica,11.128181,46.065169
Parrotia persica,11.128209,46.065214
Parrotia persica,11.128254,46.065261
Parrotia persica,11.128267,46.065324
Parrotia persica,11.128296,46.065386
Parrotia persica,11.128332,46.065453
Parrotia persica,11.128377,46.06551
Parrotia persica,11.128521,46.065778
Parrotia persica,11.128564,46.065842
Parrotia persica,11.128611,46.065951
Parrotia persica,11.128644,46.066027
Parrotia persica,11.128696,46.066105
Acer buergerianum,11.128743,46.066177
Parrotia persica,11.128767,46.066223
Parrotia persica,11.128828,46.066307
Parrotia persica,11.128877,46.066378
Parrotia persica,11.128928,46.066492
Parrotia persica,11.128966,46.066565
Acer negundo,11.129002,46.066625
Parrotia persica,11.129034,46.066673
Parrotia persica,11.129073,46.06673
Acer negundo,11.1291,46.066789
Parrotia persica,11.123884,46.060788
Prunus cerasifera,11.123807,46.060773
Prunus cerasifera,11.123569,46.060722
Prunus cerasifera,11.123489,46.060708
Prunus cerasifera,11.123407,46.060693
Prunus cerasifera,11.123331,46.060676
Prunus cerasifera,11.123083,46.06063
Prunus cerasifera,11.123005,46.060616
Prunus cerasifera,11.122932,46.0606
Prunus cerasifera,11.122856,46.060584
Prunus cerasifera,11.122779,46.060565
Prunus cerasifera,11.120773,46.052963
Pyrus calleryana,11.120764,46.05305
Pyrus calleryana,11.120759,46.053134
Pyrus calleryana,11.120744,46.053214
Pyrus calleryana,11.1229,46.060505
Liriodendron tulipifera,11.1237,46.072288
Photinia serrulata,11.118971,46.062929
Carpinus betulus,11.118988,46.062746
Carpinus betulus,11.118995,46.06266
Carpinus betulus,11.119004,46.062578
Carpinus betulus,11.119018,46.062498
Carpinus betulus,11.119034,46.062401
Carpinus betulus,11.119022,46.062329
Carpinus betulus,11.11902,46.062262
Carpinus betulus,11.118983,46.061991
Carpinus betulus,11.11897,46.061886
Carpinus betulus,11.118949,46.0618
Carpinus betulus,11.118941,46.061725
Carpinus betulus,11.118937,46.061627
Carpinus betulus,11.118927,46.061558
Carpinus betulus,11.11894,46.061331
Carpinus betulus,11.118948,46.061223
Carpinus betulus,11.118939,46.061118
Carpinus betulus,11.118938,46.061039
Carpinus betulus,11.118937,46.060965
Carpinus betulus,11.118937,46.06088
Carpinus betulus,11.118932,46.060793
Carpinus betulus,11.118936,46.060707
Carpinus betulus,11.118942,46.060624
Carpinus betulus,11.118941,46.06055
Carpinus betulus,11.118939,46.060423
Carpinus betulus,11.118947,46.060335
Carpinus betulus,11.118952,46.060247
Carpinus betulus,11.118958,46.060163
Carpinus betulus,11.118996,46.059959
Carpinus betulus,11.119025,46.059864
Carpinus betulus,11.119228,46.059723
Carpinus betulus,11.119204,46.059667
Carpinus betulus,11.119156,46.059529
Carpinus betulus,11.119134,46.059469
Carpinus betulus,11.119102,46.059369
Carpinus betulus,11.119083,46.059295
Carpinus betulus,11.11905,46.059231
Carpinus betulus,11.119035,46.059155
Carpinus betulus,11.119045,46.059082
Carpinus betulus,11.119069,46.05901
Carpinus betulus,11.11892,46.059459
Carpinus betulus,11.118892,46.059383
Carpinus betulus,11.118857,46.059289
Carpinus betulus,11.11883,46.059202
Carpinus betulus,11.118797,46.059117
Carpinus betulus,11.118954,46.058757
Carpinus betulus,11.11885,46.058743
Carpinus betulus,11.119087,46.058962
Carpinus betulus,11.118753,46.05898
Carpinus betulus,11.118712,46.058868
Carpinus betulus,11.118684,46.058811
Carpinus betulus,11.11865,46.058741
Carpinus betulus,11.118609,46.058674
Carpinus betulus,11.118555,46.058603
Carpinus betulus,11.118498,46.058484
Carpinus betulus,11.118449,46.05838
Carpinus betulus,11.118409,46.058298
Carpinus betulus,11.118388,46.058242
Carpinus betulus,11.118343,46.058121
Carpinus betulus,11.118328,46.058074
Carpinus betulus,11.118314,46.058026
Carpinus betulus,11.118292,46.057955
Carpinus betulus,11.118273,46.057858
Carpinus betulus,11.118255,46.05782
Carpinus betulus,11.118233,46.057756
Carpinus betulus,11.118216,46.05771
Carpinus betulus,11.119275,46.058138
Carpinus betulus,11.119249,46.058201
Carpinus betulus,11.119225,46.058269
Carpinus betulus,11.119203,46.05833
Carpinus betulus,11.119177,46.058398
Carpinus betulus,11.11916,46.058448
Carpinus betulus,11.119114,46.05858
Carpinus betulus,11.119063,46.058703
Carpinus betulus,11.119174,46.058772
Carpinus betulus,11.119168,46.058707
Carpinus betulus,11.119186,46.058641
Carpinus betulus,11.119208,46.058589
Carpinus betulus,11.119224,46.058533
Acer negundo,11.11924,46.058493
Acer negundo,11.119268,46.058429
Acer negundo,11.119307,46.058335
Acer negundo,11.119336,46.058281
Acer negundo,11.119363,46.058221
Carpinus betulus,11.119384,46.05816
Carpinus betulus,11.119401,46.058098
Carpinus betulus,11.127424,46.058449
Liriodendron tulipifera,11.127479,46.058381
Liriodendron tulipifera,11.127532,46.058306
Liriodendron tulipifera,11.127585,46.058216
Liriodendron tulipifera,11.127638,46.058103
Liriodendron tulipifera,11.12766,46.058059
Liriodendron tulipifera,11.127694,46.057994
Liriodendron tulipifera,11.127605,46.058159
Liriodendron tulipifera,11.127705,46.058182
Quercus rubra,11.127779,46.058035
Liriodendron tulipifera,11.127809,46.05796
Quercus rubra,11.127853,46.057883
Quercus rubra,11.127793,46.057827
Liriodendron tulipifera,11.127833,46.05775
Liriodendron tulipifera,11.127854,46.0577
Liriodendron tulipifera,11.12788,46.057646
Liriodendron tulipifera,11.127889,46.05781
Quercus rubra,11.12792,46.057741
Quercus rubra,11.127968,46.057662
Quercus rubra,11.127919,46.057571
Liriodendron tulipifera,11.127954,46.057493
Liriodendron tulipifera,11.128026,46.05755
Quercus rubra,11.128067,46.05748
Quercus rubra,11.128126,46.057363
Quercus rubra,11.128091,46.057253
Liriodendron tulipifera,11.128168,46.057253
Quercus rubra,11.128203,46.057186
Quercus rubra,11.128133,46.057171
Liriodendron tulipifera,11.128185,46.057059
Liriodendron tulipifera,11.128301,46.05707
Quercus rubra,11.128328,46.057012
Quercus rubra,11.128229,46.05697
Liriodendron tulipifera,11.12828,46.05687
Liriodendron tulipifera,11.128384,46.056903
Quercus rubra,11.128321,46.056794
Liriodendron tulipifera,11.12836,46.056687
Liriodendron tulipifera,11.128405,46.056621
Liriodendron tulipifera,11.128465,46.056725
Quercus rubra,11.128501,46.056652
Quercus rubra,11.128524,46.056582
Quercus rubra,11.128653,46.056347
Quercus rubra,11.128635,46.056398
Quercus rubra,11.119297,46.058815
Carpinus betulus,11.121553,46.072135
Liriodendron tulipifera,11.121582,46.072183
Liriodendron tulipifera,11.121616,46.07223
Liriodendron tulipifera,11.121679,46.072332
Liriodendron tulipifera,11.121714,46.072387
Liriodendron tulipifera,11.12176,46.072446
Liriodendron tulipifera,11.121806,46.072505
Liriodendron tulipifera,11.121841,46.072559
Liriodendron tulipifera,11.121878,46.07262
Liriodendron tulipifera,11.122032,46.072839
Liriodendron tulipifera,11.121981,46.072779
Liriodendron tulipifera,11.121951,46.072722
Liriodendron tulipifera,11.122066,46.072902
Liriodendron tulipifera,11.122165,46.07297
Prunus cerasifera,11.121626,46.072142
Photinia serrulata,11.121692,46.072236
Photinia serrulata,11.121778,46.072367
Photinia serrulata,11.122349,46.073166
Prunus cerasifera,11.122382,46.07322
Prunus cerasifera,11.122421,46.073277
Prunus cerasifera,11.122466,46.073343
Liriodendron tulipifera,11.122511,46.073404
Liriodendron tulipifera,11.122564,46.073488
Prunus cerasifera,11.122603,46.073541
Prunus cerasifera,11.122638,46.073606
Prunus cerasifera,11.122675,46.073672
Prunus cerasifera,11.122746,46.073733
Liriodendron tulipifera,11.122814,46.073866
Liriodendron tulipifera,11.122864,46.073926
Prunus cerasifera,11.122923,46.073999
Prunus cerasifera,11.123,46.074137
Prunus cerasifera,11.123234,46.074485
Prunus cerasifera,11.12328,46.074549
Prunus cerasifera,11.123301,46.074602
Prunus cerasifera,11.123604,46.07504
Prunus lusitanica,11.123551,46.074974
Prunus cerasifera,11.118585,46.057287
Pyrus calleryana,11.118662,46.057214
Pyrus calleryana,11.118745,46.057141
Pyrus calleryana,11.118818,46.057089
Pyrus calleryana,11.11888,46.057037
Pyrus calleryana,11.118971,46.056973
Pyrus calleryana,11.119037,46.056916
Pyrus calleryana,11.119127,46.056869
Pyrus calleryana,11.119219,46.056807
Pyrus calleryana,11.119289,46.056757
Pyrus calleryana,11.119406,46.056683
Pyrus calleryana,11.119475,46.056634
Pyrus calleryana,11.119559,46.056579
Pyrus calleryana,11.119634,46.056512
Pyrus calleryana,11.119711,46.05646
Pyrus calleryana,11.11976,46.056392
Pyrus calleryana,11.119835,46.056328
Pyrus calleryana,11.11989,46.056249
Pyrus calleryana,11.119939,46.056177
Pyrus calleryana,11.119976,46.0561
Pyrus calleryana,11.120023,46.055948
Pyrus calleryana,11.120111,46.055687
Pyrus calleryana,11.120127,46.055615
Pyrus calleryana,11.120145,46.055534
Pyrus calleryana,11.12017,46.055459
Pyrus calleryana,11.12019,46.055376
Pyrus calleryana,11.120212,46.055295
Pyrus calleryana,11.120223,46.055223
Pyrus calleryana,11.120245,46.055125
Pyrus calleryana,11.120271,46.055049
Pyrus calleryana,11.120394,46.054826
Ginkgo biloba,11.12044,46.054647
Ginkgo biloba,11.120421,46.054439
Pyrus calleryana,11.120442,46.054367
Pyrus calleryana,11.120477,46.054252
Pyrus calleryana,11.12049,46.054177
Pyrus calleryana,11.120504,46.054077
Pyrus calleryana,11.120529,46.054003
Pyrus calleryana,11.120559,46.05393
Pyrus calleryana,11.120582,46.053861
Pyrus calleryana,11.120594,46.053773
Pyrus calleryana,11.120615,46.053707
Pyrus calleryana,11.120708,46.053368
Pyrus calleryana,11.120728,46.053289
Pyrus calleryana,11.120778,46.052897
Pyrus calleryana,11.120876,46.05326
Pyrus calleryana,11.120856,46.053324
Pyrus calleryana,11.120832,46.053421
Pyrus calleryana,11.120812,46.053506
Pyrus calleryana,11.120797,46.053591
Pyrus calleryana,11.120779,46.053663
Pyrus calleryana,11.120752,46.053785
Pyrus calleryana,11.120723,46.053887
Pyrus calleryana,11.120669,46.054129
Pyrus calleryana,11.120641,46.054216
Pyrus calleryana,11.120613,46.054309
Pyrus calleryana,11.120581,46.054397
Pyrus calleryana,11.120403,46.055084
Pyrus calleryana,11.120406,46.05516
Pyrus calleryana,11.120354,46.055305
Pyrus calleryana,11.120338,46.055393
Pyrus calleryana,11.120313,46.055478
Pyrus calleryana,11.120301,46.055543
Pyrus calleryana,11.120288,46.055627
Pyrus calleryana,11.120266,46.055706
Pyrus calleryana,11.120241,46.055781
Pyrus calleryana,11.120221,46.055857
Pyrus calleryana,11.120197,46.055974
Pyrus calleryana,11.120165,46.056058
Pyrus calleryana,11.120141,46.056129
Pyrus calleryana,11.120035,46.056278
Pyrus calleryana,11.119976,46.056366
Pyrus calleryana,11.119907,46.056438
Pyrus calleryana,11.119843,46.056514
Pyrus calleryana,11.119697,46.0566
Pyrus calleryana,11.119629,46.056647
Pyrus calleryana,11.119545,46.056728
Pyrus calleryana,11.119468,46.05678
Pyrus calleryana,11.119392,46.056836
Pyrus calleryana,11.119319,46.056876
Pyrus calleryana,11.119088,46.057048
Pyrus calleryana,11.119011,46.057102
Pyrus calleryana,11.118929,46.057151
Pyrus calleryana,11.133675,46.064656
Parrotia persica,11.133663,46.064592
Aesculus hippocastanum,11.133633,46.064534
Parrotia persica,11.133602,46.064478
Parrotia persica,11.133515,46.064423
Aesculus hippocastanum,11.133445,46.064411
Parrotia persica,11.133364,46.064407
Parrotia persica,11.133286,46.064379
Aesculus hippocastanum,11.133195,46.064364
Aesculus hippocastanum,11.133121,46.064356
Parrotia persica,11.133019,46.064341
Aesculus hippocastanum,11.132901,46.064322
Parrotia persica,11.132817,46.064318
Parrotia persica,11.132734,46.064307
Parrotia persica,11.13265,46.064292
Aesculus hippocastanum,11.132566,46.064274
Parrotia persica,11.132478,46.064265
Aesculus hippocastanum,11.132391,46.064262
Aesculus hippocastanum,11.13213,46.064278
Parrotia persica,11.132054,46.06428
Parrotia persica,11.131971,46.064284
Parrotia persica,11.131892,46.064288
Parrotia persica,11.131707,46.064289
Parrotia persica,11.131618,46.064287
Parrotia persica,11.131464,46.064297
Parrotia persica,11.13134,46.064302
Aesculus hippocastanum,11.13204,46.062872
Celtis australis,11.131992,46.062917
Celtis australis,11.131923,46.062984
Celtis australis,11.131882,46.063032
Celtis australis,11.131834,46.06309
Celtis australis,11.131713,46.063222
Celtis australis,11.131658,46.063289
Celtis australis,11.131602,46.063367
Celtis australis,11.131525,46.063422
Celtis australis,11.131461,46.063493
Celtis australis,11.131373,46.063623
Celtis australis,11.121751,46.072304
Photinia serrulata,11.121456,46.064809
Parrotia persica,11.121326,46.064886
Parrotia persica,11.121186,46.064991
Parrotia persica,11.12119,46.065059
Parrotia persica,11.121195,46.06513
Parrotia persica,11.121201,46.065203
Parrotia persica,11.1212,46.065258
Parrotia persica,11.121203,46.065326
Parrotia persica,11.1212,46.065381
Parrotia persica,11.121077,46.065323
Parrotia persica,11.121078,46.065269
Parrotia persica,11.121074,46.06521
Parrotia persica,11.121071,46.065141
Parrotia persica,11.121071,46.065062
Parrotia persica,11.121073,46.064995
Parrotia persica,11.121065,46.064874
Parrotia persica,11.121082,46.06481
Acer pseudoplatanus,11.120959,46.065507
Ilex aquifolium,11.120909,46.065499
Ilex aquifolium,11.12083,46.065489
Ilex aquifolium,11.12075,46.06548
Ilex aquifolium,11.120677,46.065471
Ilex aquifolium,11.1206,46.065466
Ilex aquifolium,11.120526,46.065459
Ilex aquifolium,11.120368,46.065439
Ilex aquifolium,11.120298,46.065434
Ilex aquifolium,11.120141,46.065421
Tilia cordata,11.120071,46.065412
Ilex aquifolium,11.119994,46.065405
Tilia cordata,11.119916,46.065398
Ilex aquifolium,11.119847,46.06539
Ilex aquifolium,11.119771,46.065379
Tilia cordata,11.119617,46.065365
Tilia cordata,11.119533,46.06536
Tilia cordata,11.119467,46.065347
Ilex aquifolium,11.116055,46.077253
Acer,11.116085,46.077211
Platanus x hispanica,11.116107,46.077168
Acer,11.116134,46.077119
Platanus x hispanica,11.116158,46.077071
Acer,11.116185,46.077023
Platanus x hispanica,11.116236,46.076922
Platanus x hispanica,11.116262,46.076874
Acer,11.116285,46.076818
Platanus x hispanica,11.116314,46.076764
Acer,11.116362,46.07666
Platanus x hispanica,11.116384,46.07661
Platanus x hispanica,11.116406,46.076558
Platanus x hispanica,11.11643,46.076508
Acer,11.116453,46.076454
Platanus x hispanica,11.116498,46.076353
Platanus x hispanica,11.116539,46.076253
Platanus x hispanica,11.116557,46.076199
Acer,11.116577,46.076143
Platanus x hispanica,11.116597,46.076091
Acer,11.116619,46.076037
Platanus x hispanica,11.116652,46.075937
Acer,11.116687,46.075826
Acer,11.1167,46.075776
Platanus x hispanica,11.116722,46.075721
Acer,11.116743,46.075671
Acer,11.116752,46.075619
Platanus x hispanica,11.116777,46.075556
Acer,11.116792,46.075499
Platanus x hispanica,11.116806,46.075438
Acer,11.116829,46.075343
Platanus x hispanica,11.116842,46.075296
Acer,11.116855,46.075249
Acer,11.116872,46.075199
Acer,11.116878,46.075132
Platanus x hispanica,11.116894,46.075066
Acer,11.116903,46.075007
Acer,11.116912,46.074947
Acer,11.116928,46.074869
Platanus x hispanica,11.116939,46.074825
Acer,11.116941,46.074767
Acer,11.116953,46.074701
Acer,11.116964,46.074643
Acer,11.116973,46.074549
Platanus x hispanica,11.116983,46.074458
Acer,11.116992,46.074393
Acer,11.116991,46.074332
Acer,11.116996,46.074269
Acer,11.116997,46.074209
Platanus x hispanica,11.116999,46.074149
Acer,11.117006,46.074086
Acer,11.117004,46.074029
Platanus x hispanica,11.117009,46.073964
Acer,11.117012,46.073906
Acer,11.117013,46.073847
Platanus x hispanica,11.117009,46.073787
Acer,11.11701,46.07372
Platanus x hispanica,11.117003,46.073661
Acer,11.117,46.073594
Acer,11.117,46.073538
Acer,11.116996,46.073477
Acer,11.124739,46.07251
Platanus x hispanica,11.124763,46.072601
Platanus x hispanica,11.124781,46.072686
Platanus x hispanica,11.124803,46.072759
Platanus x hispanica,11.12483,46.072874
Platanus x hispanica,11.124853,46.07295
Platanus x hispanica,11.12487,46.073027
Platanus x hispanica,11.124883,46.073202
Platanus x hispanica,11.124878,46.073296
Platanus x hispanica,11.124883,46.073371
Platanus x hispanica,11.124884,46.073457
Platanus x hispanica,11.124881,46.073559
Platanus x hispanica,11.124847,46.074095
Platanus x hispanica,11.124841,46.074185
Platanus x hispanica,11.124836,46.074273
Platanus x hispanica,11.124829,46.074335
Platanus x hispanica,11.124826,46.074383
Platanus x hispanica,11.124656,46.072385
Platanus x hispanica,11.124533,46.072405
Platanus x hispanica,11.124391,46.07245
Platanus x hispanica,11.124276,46.072484
Platanus x hispanica,11.124152,46.072512
Platanus x hispanica,11.123444,46.072716
Platanus x hispanica,11.1233,46.072768
Platanus x hispanica,11.123223,46.072788
Platanus x hispanica,11.123151,46.072812
Platanus x hispanica,11.12304,46.072841
Platanus x hispanica,11.122898,46.072894
Platanus x hispanica,11.122826,46.07291
Platanus x hispanica,11.12261,46.072984
Platanus x hispanica,11.122513,46.073023
Platanus x hispanica,11.122356,46.07308
Platanus x hispanica,11.122141,46.073137
Platanus x hispanica,11.121964,46.073208
Platanus x hispanica,11.121844,46.073249
Platanus x hispanica,11.121723,46.073287
Platanus x hispanica,11.121633,46.073314
Platanus x hispanica,11.12152,46.073355
Platanus x hispanica,11.121446,46.073385
Platanus x hispanica,11.121351,46.073412
Platanus x hispanica,11.124476,46.072318
Platanus x hispanica,11.116992,46.073344
Platanus x hispanica,11.11698,46.073222
Acer,11.116967,46.073166
Acer,11.116962,46.073104
Platanus x hispanica,11.116953,46.073043
Acer,11.116943,46.072985
Platanus x hispanica,11.116935,46.072931
Acer,11.116922,46.072867
Platanus x hispanica,11.116915,46.07281
Acer,11.116908,46.072751
Platanus x hispanica,11.116896,46.072685
Platanus x hispanica,11.116851,46.072495
Acer,11.116841,46.072436
Acer,11.116827,46.072372
Acer,11.116809,46.072303
Platanus x hispanica,11.116791,46.072235
Platanus x hispanica,11.116769,46.072177
Acer,11.116752,46.072114
Platanus x hispanica,11.116736,46.072054
Acer,11.116717,46.071998
Acer,11.116695,46.071927
Acer,11.116676,46.071867
Platanus x hispanica,11.116655,46.071807
Acer,11.116631,46.071744
Platanus x hispanica,11.11661,46.071682
Platanus x hispanica,11.116586,46.071621
Platanus x hispanica,11.116565,46.071558
Platanus x hispanica,11.116539,46.071495
Platanus x hispanica,11.116512,46.071426
Acer,11.116462,46.071304
Acer,11.116411,46.071199
Platanus x hispanica,11.116385,46.071138
Acer,11.116352,46.071069
Acer,11.116327,46.071015
Acer,11.116298,46.070958
Acer,11.116258,46.070876
Platanus x hispanica,11.116227,46.07081
Acer,11.116203,46.070762
Acer,11.116174,46.070703
Acer,11.116138,46.070629
Acer,11.116113,46.070575
Acer,11.116085,46.070522
Acer,11.116056,46.070462
