stateCode,year,min,max
050,1973,17.08,32.09
050,1974,15.62,31.72
050,1975,15.27,30.82
050,1976,17.94,33.69
050,1977,19.28,34.71
050,1978,21.45,36.71
050,1979,20.02,35.15
050,1980,19.07,33.82
050,1981,21.91,36.5
050,1982,18.05,32.54
050,1983,19.58,34.13
050,1984,17.61,32.91
050,1985,18.75,33.82
050,1986,19.22,34.63
050,1987,19.95,35.13
050,1988,19.68,34.55
050,1989,19.24,34.28
050,1990,17.45,33.33
050,1991,19.26,34.65
050,1992,17.53,32.55
050,1993,22.35,37.44
050,1994,18.74,33.67
050,1995,20.38,35.13
050,1996,17.07,33.09
050,1997,20.26,36.0
050,1998,21.29,35.59
050,1999,16.31,31.8
050,2000,21.13,35.6
050,2001,19.92,34.76
050,2002,22.53,37.62
050,2003,21.47,36.72
050,2004,21.57,37.08
050,2005,21.52,36.81
050,2006,18.95,33.82
050,2007,20.49,35.7
050,2008,17.48,32.68
050,2009,18.92,34.57
050,2010,19.95,34.87
050,2011,19.28,34.62
050,2012,16.77,31.84
050,2013,20.14,35.47
050,2014,22.82,37.82
050,2015,22.7,37.38
050,2016,24.48,39.32
050,2017,21.72,36.93
050,2018,23.36,37.5
050,2019,24.84,39.53
050,2020,19.97,34.99
050,2021,19.05,33.91
050,2022,21.5,36.09
050,2023,3.37,15.77
101,1895,33.58,55.17
101,1896,34.82,54.9
101,1897,34.93,55.17
101,1898,36.53,56.12
101,1899,34.82,55.48
101,1900,35.6,56.44
101,1901,34.93,54.35
101,1902,34.91,54.98
101,1903,34.64,55.02
101,1904,32.05,52.48
101,1905,33.63,54.32
101,1906,35.18,55.58
101,1907,33.16,53.42
101,1908,34.73,56.46
101,1909,34.76,55.19
101,1910,34.9,55.31
101,1911,35.27,56.2
101,1912,33.78,54.42
101,1913,36.25,57.47
101,1914,33.18,54.52
101,1915,35.66,55.54
101,1916,34.31,54.97
101,1917,32.33,52.33
101,1918,33.97,55.47
101,1919,35.67,56.17
101,1920,34.24,54.64
101,1921,36.75,58.17
101,1922,35.25,56.24
101,1923,33.62,55.29
101,1924,33.16,54.12
101,1925,34.45,55.5
101,1926,32.72,53.22
101,1927,35.31,55.9
101,1928,35.24,55.16
101,1929,34.6,55.68
101,1930,35.3,57.05
101,1931,37.22,57.92
101,1932,35.85,56.96
101,1933,35.64,56.44
101,1934,33.85,55.62
101,1935,34.32,54.92
101,1936,34.54,55.68
101,1937,36.11,56.35
101,1938,35.95,57.28
101,1939,34.88,56.19
101,1940,33.45,53.55
101,1941,35.1,57.13
101,1942,35.7,56.22
101,1943,34.06,55.06
101,1944,35.12,56.34
101,1945,35.32,56.03
101,1946,35.35,57.79
101,1947,35.28,56.19
101,1948,34.6,56.46
101,1949,37.09,58.72
101,1950,34.82,55.75
101,1951,35.72,56.51
101,1952,36.43,57.18
101,1953,37.22,58.74
101,1954,35.83,56.33
101,1955,35.69,56.61
101,1956,34.77,55.23
101,1957,35.68,57.11
101,1958,34.26,54.08
101,1959,36.02,56.98
101,1960,34.99,55.74
101,1961,35.57,55.85
101,1962,33.8,54.91
101,1963,33.33,55.53
101,1964,34.59,56.64
101,1965,34.33,55.35
101,1966,34.72,55.81
101,1967,34.42,54.85
101,1968,34.62,55.48
101,1969,35.39,55.39
101,1970,35.22,55.47
101,1971,35.17,55.82
101,1972,34.43,54.25
101,1973,37.48,57.23
101,1974,35.2,55.64
101,1975,36.36,56.47
101,1976,33.97,55.18
101,1977,35.5,55.72
101,1978,33.65,54.61
101,1979,36.09,55.58
101,1980,34.56,55.21
101,1981,35.75,55.82
101,1982,34.76,55.92
101,1983,36.53,56.77
101,1984,36.11,56.35
101,1985,35.51,56.08
101,1986,35.9,56.11
101,1987,36.21,56.81
101,1988,35.18,56.42
101,1989,34.67,55.16
101,1990,37.96,58.35
101,1991,37.3,58.55
101,1992,35.17,54.88
101,1993,35.16,55.91
101,1994,35.13,56.18
101,1995,35.94,56.48
101,1996,35.97,55.28
101,1997,35.25,55.64
101,1998,39.18,59.09
101,1999,37.39,58.78
101,2000,35.99,56.04
101,2001,37.12,58.34
101,2002,37.49,57.92
101,2003,35.71,55.52
101,2004,36.38,56.18
101,2005,36.91,57.39
101,2006,38.9,58.5
101,2007,36.35,57.08
101,2008,36.59,57.08
101,2009,36.21,56.06
101,2010,38.7,58.32
101,2011,38.3,57.98
101,2012,39.43,59.69
101,2013,37.08,56.72
101,2014,35.63,55.74
101,2015,36.32,57.42
101,2016,38.16,59.1
101,2017,38.13,57.93
101,2018,37.92,56.84
101,2019,36.78,56.79
101,2020,38.87,58.92
101,2021,39.21,58.68
101,2022,37.26,58.48
101,2023,18.22,35.09
102,1895,29.71,53.44
102,1896,31.71,53.23
102,1897,31.19,52.8
102,1898,31.84,53.76
102,1899,30.7,52.78
102,1900,32.96,54.8
102,1901,31.82,54.03
102,1902,32.32,53.34
102,1903,30.78,52.29
102,1904,29.44,50.86
102,1905,31.24,52.41
102,1906,32.52,53.62
102,1907,30.38,51.54
102,1908,33.11,54.79
102,1909,31.76,52.32
102,1910,31.73,54.92
102,1911,32.54,54.22
102,1912,29.75,51.67
102,1913,32.39,54.6
102,1914,31.94,53.88
102,1915,32.43,52.86
102,1916,30.33,51.98
102,1917,27.95,49.62
102,1918,31.83,54.02
102,1919,32.57,53.18
102,1920,31.75,53.02
102,1921,35.41,56.61
102,1922,33.08,54.8
102,1923,31.72,54.15
102,1924,29.62,51.27
102,1925,31.58,53.69
102,1926,30.71,52.08
102,1927,31.78,52.89
102,1928,32.6,53.67
102,1929,29.79,51.62
102,1930,32.85,55.29
102,1931,36.75,58.22
102,1932,32.0,53.65
102,1933,32.7,55.13
102,1934,32.94,55.51
102,1935,32.36,52.52
102,1936,30.44,52.93
102,1937,31.18,52.62
102,1938,34.23,55.38
102,1939,33.12,55.83
102,1940,32.04,52.45
102,1941,34.9,55.5
102,1942,33.17,53.81
102,1943,31.02,52.88
102,1944,33.89,54.47
102,1945,31.58,52.44
102,1946,33.12,55.43
102,1947,32.59,53.26
102,1948,31.98,54.46
102,1949,33.09,55.0
102,1950,29.4,50.99
102,1951,30.59,50.6
102,1952,33.02,54.72
102,1953,34.08,55.64
102,1954,33.78,54.23
102,1955,32.47,54.7
102,1956,31.88,53.98
102,1957,32.59,53.42
102,1958,31.84,53.8
102,1959,32.43,53.3
102,1960,31.98,53.02
102,1961,32.85,53.99
102,1962,32.12,52.62
102,1963,32.11,54.32
102,1964,32.98,55.02
102,1965,31.59,52.13
102,1966,31.29,52.81
102,1967,31.14,52.7
102,1968,32.98,53.94
102,1969,32.07,52.62
102,1970,31.97,53.07
102,1971,32.28,53.48
102,1972,30.66,51.03
102,1973,35.15,54.67
102,1974,32.5,53.42
102,1975,32.94,53.68
102,1976,30.86,54.53
102,1977,33.29,54.34
102,1978,30.91,52.35
102,1979,30.83,51.27
102,1980,32.48,53.79
102,1981,33.99,55.02
102,1982,31.95,52.21
102,1983,34.46,53.51
102,1984,33.62,54.08
102,1985,31.58,52.39
102,1986,34.09,54.19
102,1987,36.62,57.72
102,1988,32.72,55.72
102,1989,30.91,53.12
102,1990,34.41,55.97
102,1991,34.38,54.92
102,1992,33.72,53.06
102,1993,32.39,51.65
102,1994,33.02,53.93
102,1995,33.4,53.18
102,1996,30.89,51.18
102,1997,33.22,53.1
102,1998,37.68,57.39
102,1999,35.44,56.52
102,2000,34.05,54.97
102,2001,35.55,55.92
102,2002,34.93,55.12
102,2003,33.13,54.59
102,2004,33.87,54.39
102,2005,35.32,55.96
102,2006,36.54,56.8
102,2007,34.93,55.45
102,2008,32.02,52.86
102,2009,32.72,53.08
102,2010,35.41,55.78
102,2011,34.68,54.76
102,2012,37.08,58.79
102,2013,32.5,52.62
102,2014,31.2,51.27
102,2015,35.22,55.65
102,2016,37.22,56.64
102,2017,35.61,55.53
102,2018,33.94,53.52
102,2019,33.06,52.23
102,2020,35.28,55.48
102,2021,36.23,56.95
102,2022,33.06,53.82
102,2023,15.57,33.16
103,1895,40.37,63.19
103,1896,43.42,64.78
103,1897,42.43,64.84
103,1898,43.26,64.07
103,1899,42.0,64.13
103,1900,43.3,65.19
103,1901,41.21,64.12
103,1902,42.19,63.59
103,1903,41.28,63.37
103,1904,40.19,62.64
103,1905,41.45,63.1
103,1906,42.56,64.21
103,1907,41.91,63.39
103,1908,42.78,65.63
103,1909,42.2,64.34
103,1910,41.33,63.89
103,1911,43.9,65.87
103,1912,40.59,62.5
103,1913,43.22,65.81
103,1914,42.27,64.56
103,1915,42.42,63.38
103,1916,41.52,64.76
103,1917,38.98,61.89
103,1918,41.92,64.88
103,1919,42.96,65.25
103,1920,41.74,63.21
103,1921,45.54,67.57
103,1922,43.45,66.14
103,1923,42.57,64.47
103,1924,40.26,62.38
103,1925,42.41,65.35
103,1926,41.73,63.09
103,1927,43.18,65.0
103,1928,42.09,63.73
103,1929,41.4,63.11
103,1930,42.42,65.75
103,1931,45.12,66.75
103,1932,42.84,65.38
103,1933,43.97,66.5
103,1934,43.0,66.23
103,1935,42.95,63.5
103,1936,42.07,65.55
103,1937,42.06,63.32
103,1938,44.28,66.84
103,1939,43.36,66.46
103,1940,40.86,62.87
103,1941,43.78,65.79
103,1942,42.69,64.21
103,1943,41.55,64.39
103,1944,42.85,64.93
103,1945,42.24,63.58
103,1946,43.71,66.77
103,1947,42.19,63.64
103,1948,42.24,64.62
103,1949,43.67,65.58
103,1950,41.43,62.93
103,1951,41.52,63.34
103,1952,42.82,65.87
103,1953,43.25,67.26
103,1954,43.72,66.56
103,1955,42.66,65.34
103,1956,42.91,65.48
103,1957,43.21,64.32
103,1958,40.91,62.1
103,1959,42.7,64.7
103,1960,41.19,62.63
103,1961,41.87,63.32
103,1962,41.78,63.58
103,1963,40.23,64.02
103,1964,42.15,65.42
103,1965,42.57,64.68
103,1966,41.05,63.13
103,1967,41.52,63.28
103,1968,41.53,63.19
103,1969,41.51,62.73
103,1970,42.4,63.7
103,1971,42.63,64.55
103,1972,42.17,62.82
103,1973,44.39,64.61
103,1974,42.89,63.87
103,1975,43.39,64.15
103,1976,40.18,63.58
103,1977,42.4,63.94
103,1978,40.74,62.1
103,1979,40.84,61.88
103,1980,42.05,63.82
103,1981,42.18,63.66
103,1982,42.21,63.54
103,1983,42.82,63.68
103,1984,42.79,63.88
103,1985,42.29,63.18
103,1986,44.12,65.03
103,1987,44.02,65.97
103,1988,41.34,65.08
103,1989,41.58,62.86
103,1990,44.48,66.15
103,1991,44.88,65.86
103,1992,43.08,63.4
103,1993,42.73,62.7
103,1994,42.67,64.38
103,1995,42.58,63.98
103,1996,41.73,62.56
103,1997,42.37,62.89
103,1998,46.35,66.51
103,1999,43.76,66.62
103,2000,43.04,64.54
103,2001,44.01,65.54
103,2002,44.24,65.37
103,2003,42.92,63.68
103,2004,43.97,64.44
103,2005,44.3,65.56
103,2006,44.68,65.99
103,2007,44.4,66.28
103,2008,42.29,63.74
103,2009,43.08,63.36
103,2010,43.62,64.86
103,2011,44.59,65.19
103,2012,45.58,68.28
103,2013,42.84,63.2
103,2014,41.38,62.39
103,2015,44.18,65.08
103,2016,45.68,66.82
103,2017,45.34,66.6
103,2018,44.59,64.61
103,2019,44.42,65.03
103,2020,44.97,65.36
103,2021,45.06,65.59
103,2022,43.19,65.12
103,2023,23.15,41.58
104,1895,50.02,72.01
104,1896,52.2,74.15
104,1897,52.11,74.09
104,1898,51.92,73.57
104,1899,51.37,73.77
104,1900,51.91,74.02
104,1901,49.37,72.06
104,1902,51.06,73.72
104,1903,50.47,72.65
104,1904,49.52,72.92
104,1905,51.08,72.95
104,1906,51.53,73.5
104,1907,51.08,73.99
104,1908,51.42,74.38
104,1909,50.98,74.27
104,1910,49.82,73.19
104,1911,52.54,75.41
104,1912,50.88,72.65
104,1913,51.54,74.42
104,1914,50.48,73.08
104,1915,50.82,73.39
104,1916,50.8,74.14
104,1917,49.12,72.52
104,1918,51.22,73.78
104,1919,52.04,74.47
104,1920,50.4,72.42
104,1921,52.82,76.08
104,1922,52.95,74.63
104,1923,51.63,73.83
104,1924,49.95,72.83
104,1925,51.9,75.3
104,1926,50.69,73.47
104,1927,52.34,75.38
104,1928,50.68,73.08
104,1929,51.77,73.65
104,1930,50.88,73.7
104,1931,51.43,75.22
104,1932,52.4,74.92
104,1933,52.52,75.66
104,1934,51.19,73.99
104,1935,51.33,73.84
104,1936,51.42,74.08
104,1937,51.38,73.42
104,1938,51.85,75.06
104,1939,51.8,75.1
104,1940,49.22,72.27
104,1941,51.16,74.56
104,1942,50.59,74.0
104,1943,50.27,74.62
104,1944,50.99,74.23
104,1945,51.78,74.57
104,1946,52.25,74.92
104,1947,51.06,73.08
104,1948,51.89,74.28
104,1949,52.84,74.94
104,1950,51.17,73.97
104,1951,50.99,74.68
104,1952,51.21,74.77
104,1953,51.8,75.17
104,1954,50.85,75.43
104,1955,50.96,74.37
104,1956,51.2,74.56
104,1957,52.42,74.13
104,1958,49.81,71.97
104,1959,51.84,73.87
104,1960,49.84,72.62
104,1961,50.35,73.34
104,1962,50.42,73.5
104,1963,49.14,72.98
104,1964,50.75,73.27
104,1965,50.91,73.76
104,1966,49.81,72.19
104,1967,49.78,73.29
104,1968,49.02,72.83
104,1969,49.78,72.16
104,1970,50.49,73.55
104,1971,51.23,73.77
104,1972,51.29,73.59
104,1973,51.58,73.88
104,1974,51.44,74.48
104,1975,51.92,74.14
104,1976,49.06,72.82
104,1977,50.48,73.68
104,1978,50.12,73.04
104,1979,50.42,72.62
104,1980,50.55,73.56
104,1981,49.42,73.37
104,1982,51.99,73.88
104,1983,50.28,72.51
104,1984,51.0,73.92
104,1985,51.76,74.09
104,1986,52.51,75.08
104,1987,51.11,73.94
104,1988,49.81,73.3
104,1989,51.38,73.31
104,1990,52.97,76.7
104,1991,53.17,74.75
104,1992,51.32,72.78
104,1993,51.25,73.66
104,1994,52.11,73.94
104,1995,51.6,73.73
104,1996,50.62,73.01
104,1997,51.33,73.42
104,1998,53.84,75.77
104,1999,51.87,75.35
104,2000,50.83,74.45
104,2001,51.54,74.74
104,2002,52.52,74.77
104,2003,51.94,73.28
104,2004,52.4,73.95
104,2005,52.23,74.09
104,2006,52.02,75.53
104,2007,52.37,75.92
104,2008,51.52,74.36
104,2009,52.1,73.52
104,2010,50.94,73.88
104,2011,52.33,75.66
104,2012,53.38,75.81
104,2013,52.28,73.23
104,2014,51.08,73.39
104,2015,54.1,75.12
104,2016,53.65,76.01
104,2017,54.0,75.88
104,2018,53.85,74.72
104,2019,54.31,76.12
104,2020,54.42,75.34
104,2021,53.32,74.88
104,2022,52.76,75.23
104,2023,30.27,48.78
105,1895,27.12,53.53
105,1896,28.72,53.22
105,1897,28.68,53.68
105,1898,28.93,53.68
105,1899,27.62,52.12
105,1900,31.74,56.44
105,1901,30.98,55.29
105,1902,29.38,53.48
105,1903,28.8,53.02
105,1904,29.12,54.59
105,1905,29.53,53.61
105,1906,30.38,54.24
105,1907,28.73,53.35
105,1908,30.5,55.03
105,1909,29.12,52.72
105,1910,30.78,56.67
105,1911,29.02,53.52
105,1912,28.86,52.17
105,1913,29.38,54.16
105,1914,30.42,55.32
105,1915,30.37,53.19
105,1916,27.18,51.71
105,1917,27.46,52.31
105,1918,30.3,54.61
105,1919,29.68,53.76
105,1920,30.15,53.38
105,1921,31.98,56.86
105,1922,29.28,53.75
105,1923,30.46,54.56
105,1924,28.34,52.78
105,1925,31.28,55.22
105,1926,31.26,55.52
105,1927,29.32,52.32
105,1928,30.25,55.21
105,1929,28.06,52.54
105,1930,30.78,55.18
105,1931,32.56,58.38
105,1932,29.68,53.95
105,1933,31.18,56.77
105,1934,32.95,59.49
105,1935,30.11,54.9
105,1936,29.24,55.13
105,1937,29.32,53.77
105,1938,31.92,56.31
105,1939,31.28,58.12
105,1940,31.42,55.64
105,1941,32.43,55.84
105,1942,30.4,54.52
105,1943,29.62,55.85
105,1944,29.98,54.7
105,1945,29.56,53.98
105,1946,31.28,56.21
105,1947,30.55,54.55
105,1948,29.72,54.68
105,1949,28.94,54.78
105,1950,27.66,52.07
105,1951,27.42,51.21
105,1952,29.86,55.71
105,1953,32.38,56.99
105,1954,31.52,56.48
105,1955,28.89,53.98
105,1956,29.98,55.46
105,1957,30.69,53.95
105,1958,31.02,55.87
105,1959,29.89,54.43
105,1960,29.76,54.79
105,1961,30.85,55.86
105,1962,30.57,54.94
105,1963,31.71,57.06
105,1964,29.69,54.83
105,1965,29.55,53.36
105,1966,29.45,54.68
105,1967,30.26,54.84
105,1968,29.88,54.32
105,1969,29.66,53.94
105,1970,29.68,54.13
105,1971,29.91,53.92
105,1972,29.31,53.01
105,1973,31.24,55.24
105,1974,30.71,56.27
105,1975,29.66,53.36
105,1976,30.74,56.84
105,1977,31.32,55.89
105,1978,28.65,52.58
105,1979,28.73,53.56
105,1980,31.21,56.45
105,1981,32.88,58.03
105,1982,29.22,52.75
105,1983,31.52,54.6
105,1984,30.93,54.72
105,1985,28.57,53.2
105,1986,32.52,56.07
105,1987,33.3,58.49
105,1988,31.62,58.22
105,1989,29.89,54.99
105,1990,31.62,57.26
105,1991,32.26,56.56
105,1992,31.93,56.43
105,1993,29.28,52.27
105,1994,31.41,56.12
105,1995,31.28,54.74
105,1996,28.88,52.76
105,1997,31.35,55.17
105,1998,33.54,56.82
105,1999,33.05,57.88
105,2000,31.44,56.61
105,2001,32.53,57.28
105,2002,31.08,56.02
105,2003,31.96,56.84
105,2004,31.92,56.32
105,2005,32.48,57.26
105,2006,33.15,58.38
105,2007,32.6,57.32
105,2008,29.86,54.91
105,2009,30.17,54.18
105,2010,31.65,55.18
105,2011,31.16,54.93
105,2012,33.48,59.84
105,2013,31.01,54.97
105,2014,30.71,54.92
105,2015,33.48,58.37
105,2016,33.98,58.42
105,2017,32.52,57.14
105,2018,30.99,54.82
105,2019,29.98,52.72
105,2020,32.17,57.43
105,2021,32.93,58.48
105,2022,30.58,56.21
105,2023,12.5,32.85
106,1895,47.88,72.47
106,1896,50.55,75.17
106,1897,49.68,74.82
106,1898,49.33,73.48
106,1899,49.22,73.71
106,1900,51.17,73.9
106,1901,49.52,74.85
106,1902,50.52,73.96
106,1903,48.52,72.03
106,1904,49.39,74.44
106,1905,49.61,71.75
106,1906,49.52,73.01
106,1907,50.64,75.03
106,1908,50.53,74.84
106,1909,49.96,75.3
106,1910,49.82,75.56
106,1911,51.54,75.51
106,1912,48.43,72.48
106,1913,49.76,73.2
106,1914,50.02,73.41
106,1915,49.48,73.0
106,1916,49.36,75.29
106,1917,47.71,74.4
106,1918,49.72,74.58
106,1919,49.98,72.66
106,1920,49.53,73.13
106,1921,51.73,76.95
106,1922,50.84,75.25
106,1923,50.69,73.51
106,1924,48.38,73.52
106,1925,50.54,75.71
106,1926,49.9,73.6
106,1927,51.38,75.77
106,1928,49.91,74.07
106,1929,49.43,73.16
106,1930,49.87,74.23
106,1931,51.02,74.76
106,1932,49.86,73.88
106,1933,51.64,76.88
106,1934,51.26,76.98
106,1935,50.98,74.17
106,1936,49.68,74.86
106,1937,49.98,73.8
106,1938,51.31,76.32
106,1939,50.71,76.47
106,1940,48.72,73.02
106,1941,51.21,73.23
106,1942,49.57,73.74
106,1943,49.45,75.25
106,1944,50.3,74.12
106,1945,50.04,74.48
106,1946,51.46,75.66
106,1947,49.43,74.01
106,1948,49.55,74.35
106,1949,50.28,73.76
106,1950,49.75,74.74
106,1951,49.54,74.77
106,1952,49.71,75.51
106,1953,50.73,76.23
106,1954,51.26,77.39
106,1955,50.17,75.21
106,1956,50.31,76.65
106,1957,50.97,73.27
106,1958,49.56,72.19
106,1959,49.41,73.43
106,1960,49.18,72.68
106,1961,48.93,72.77
106,1962,50.18,74.68
106,1963,49.82,75.5
106,1964,49.89,74.68
106,1965,50.63,74.58
106,1966,48.97,73.12
106,1967,49.67,74.35
106,1968,48.92,72.37
106,1969,49.88,73.39
106,1970,49.26,73.58
106,1971,50.08,74.33
106,1972,49.78,73.88
106,1973,50.09,73.16
106,1974,50.09,74.12
106,1975,49.4,73.52
106,1976,48.04,73.27
106,1977,50.52,74.94
106,1978,49.13,72.89
106,1979,48.35,72.09
106,1980,50.05,74.89
106,1981,50.68,74.39
106,1982,50.09,73.69
106,1983,49.16,72.28
106,1984,50.15,74.05
106,1985,50.04,73.13
106,1986,51.68,74.83
106,1987,50.02,73.9
106,1988,49.18,74.47
106,1989,49.18,73.46
106,1990,51.27,75.32
106,1991,51.28,74.12
106,1992,50.43,73.24
106,1993,49.6,72.63
106,1994,50.88,74.52
106,1995,50.36,74.42
106,1996,49.85,74.42
106,1997,50.08,72.88
106,1998,52.88,76.15
106,1999,51.42,76.52
106,2000,51.31,75.59
106,2001,51.45,74.83
106,2002,50.86,74.19
106,2003,50.77,74.52
106,2004,51.63,73.93
106,2005,51.36,75.6
106,2006,51.67,77.08
106,2007,51.36,74.16
106,2008,49.96,74.86
106,2009,50.56,74.54
106,2010,50.71,74.64
106,2011,51.25,76.99
106,2012,52.75,77.86
106,2013,50.16,74.0
106,2014,49.78,73.64
106,2015,52.11,74.92
106,2016,52.89,76.54
106,2017,52.62,76.53
106,2018,51.53,74.88
106,2019,51.48,74.58
106,2020,51.99,75.83
106,2021,51.83,75.28
106,2022,50.86,76.23
106,2023,29.71,50.15
107,1895,36.31,63.38
107,1896,38.48,65.47
107,1897,37.52,63.97
107,1898,36.36,64.2
107,1899,36.84,64.71
107,1900,38.15,66.5
107,1901,37.9,66.24
107,1902,37.42,65.8
107,1903,36.07,64.37
107,1904,37.28,65.99
107,1905,37.69,63.36
107,1906,37.73,64.19
107,1907,38.38,65.31
107,1908,36.6,64.48
107,1909,37.01,64.26
107,1910,38.71,67.68
107,1911,37.8,64.59
107,1912,35.51,62.96
107,1913,36.1,63.32
107,1914,38.22,65.02
107,1915,36.67,63.98
107,1916,36.89,64.89
107,1917,36.15,64.88
107,1918,37.59,64.41
107,1919,36.92,63.72
107,1920,36.88,63.59
107,1921,38.65,66.56
107,1922,37.15,65.01
107,1923,37.04,63.48
107,1924,35.89,64.95
107,1925,37.77,65.36
107,1926,38.03,65.42
107,1927,38.23,65.59
107,1928,37.52,65.35
107,1929,36.37,64.12
107,1930,36.56,64.69
107,1931,37.82,65.16
107,1932,36.4,64.35
107,1933,37.02,66.04
107,1934,39.6,69.26
107,1935,37.99,65.42
107,1936,38.32,66.42
107,1937,37.2,65.35
107,1938,38.0,65.62
107,1939,37.58,66.35
107,1940,38.98,66.24
107,1941,38.21,63.64
107,1942,36.73,65.54
107,1943,38.12,67.12
107,1944,36.49,64.39
107,1945,36.82,65.45
107,1946,37.85,66.34
107,1947,37.36,65.67
107,1948,36.43,65.19
107,1949,36.45,64.68
107,1950,37.28,67.67
107,1951,36.81,65.23
107,1952,37.03,65.21
107,1953,37.43,66.69
107,1954,38.9,68.25
107,1955,36.43,65.22
107,1956,36.76,67.11
107,1957,38.5,64.48
107,1958,38.54,66.4
107,1959,37.74,66.28
107,1960,37.25,65.62
107,1961,37.24,65.1
107,1962,37.64,66.32
107,1963,38.1,66.75
107,1964,36.02,64.47
107,1965,37.43,64.63
107,1966,37.25,65.97
107,1967,37.36,65.67
107,1968,36.7,64.59
107,1969,38.28,65.38
107,1970,37.07,65.27
107,1971,36.68,64.77
107,1972,37.75,65.79
107,1973,36.48,64.18
107,1974,37.21,65.85
107,1975,35.81,64.37
107,1976,36.62,65.7
107,1977,38.43,66.98
107,1978,38.32,65.32
107,1979,36.58,64.7
107,1980,38.32,66.52
107,1981,39.67,67.52
107,1982,37.67,64.22
107,1983,38.43,64.38
107,1984,37.44,64.28
107,1985,37.76,64.98
107,1986,39.31,66.37
107,1987,37.77,65.41
107,1988,37.82,66.19
107,1989,38.02,67.49
107,1990,38.29,66.14
107,1991,37.84,65.17
107,1992,38.39,65.52
107,1993,37.72,65.12
107,1994,39.07,67.36
107,1995,38.93,67.04
107,1996,39.11,67.75
107,1997,38.43,65.68
107,1998,38.69,66.19
107,1999,38.57,67.77
107,2000,39.72,68.22
107,2001,39.4,67.71
107,2002,38.45,67.72
107,2003,39.94,68.42
107,2004,38.9,66.2
107,2005,39.55,67.33
107,2006,39.01,67.69
107,2007,39.18,67.58
107,2008,37.93,66.68
107,2009,38.5,66.98
107,2010,38.82,66.62
107,2011,38.18,66.9
107,2012,40.02,69.52
107,2013,38.21,66.24
107,2014,39.79,67.83
107,2015,40.56,67.67
107,2016,40.11,68.36
107,2017,40.73,69.23
107,2018,40.04,68.52
107,2019,38.63,66.28
107,2020,39.74,69.32
107,2021,40.13,68.55
107,2022,39.02,67.53
107,2023,17.88,41.55
108,1895,32.21,54.88
108,1896,34.12,55.05
108,1897,34.02,55.05
108,1898,32.75,55.43
108,1899,33.22,53.9
108,1900,35.12,56.59
108,1901,34.05,55.74
108,1902,33.15,54.92
108,1903,32.75,54.5
108,1904,34.3,56.66
108,1905,33.3,55.88
108,1906,34.55,56.39
108,1907,33.91,55.59
108,1908,33.48,55.66
108,1909,33.02,54.82
108,1910,33.76,56.56
108,1911,31.83,54.52
108,1912,33.32,54.03
108,1913,32.74,54.18
108,1914,34.05,56.38
108,1915,34.48,56.51
108,1916,31.16,53.47
108,1917,32.98,55.28
108,1918,34.29,56.64
108,1919,32.36,55.39
108,1920,33.49,54.75
108,1921,33.92,55.97
108,1922,31.76,54.41
108,1923,33.54,55.67
108,1924,32.62,56.21
108,1925,35.52,57.27
108,1926,35.17,58.28
108,1927,34.02,54.72
108,1928,33.77,56.42
108,1929,31.38,55.57
108,1930,32.62,55.46
108,1931,33.68,56.98
108,1932,32.74,55.17
108,1933,33.33,56.02
108,1934,37.02,60.33
108,1935,32.78,55.82
108,1936,33.45,57.22
108,1937,33.37,55.54
108,1938,34.88,56.78
108,1939,34.63,58.44
108,1940,36.25,58.07
108,1941,35.85,56.83
108,1942,33.6,55.82
108,1943,33.44,56.13
108,1944,33.3,55.95
108,1945,34.26,55.87
108,1946,33.95,55.95
108,1947,34.78,56.88
108,1948,32.72,54.12
108,1949,32.1,56.02
108,1950,33.63,55.09
108,1951,32.99,55.62
108,1952,32.8,56.49
108,1953,35.26,57.27
108,1954,33.63,56.14
108,1955,32.07,53.57
108,1956,33.34,55.6
108,1957,33.63,55.42
108,1958,36.39,58.57
108,1959,33.91,56.18
108,1960,33.53,56.15
108,1961,35.01,57.12
108,1962,33.92,56.08
108,1963,34.99,56.48
108,1964,32.65,54.51
108,1965,34.32,56.38
108,1966,34.56,57.34
108,1967,35.16,57.62
108,1968,34.53,56.11
108,1969,33.81,56.08
108,1970,34.1,56.1
108,1971,33.66,54.98
108,1972,33.7,55.52
108,1973,34.68,56.44
108,1974,34.3,56.92
108,1975,33.74,54.46
108,1976,33.45,56.26
108,1977,34.37,56.52
108,1978,34.33,55.59
108,1979,34.03,56.44
108,1980,34.95,56.03
108,1981,35.62,57.38
108,1982,33.53,54.41
108,1983,35.48,55.53
108,1984,33.62,54.2
108,1985,31.42,54.08
108,1986,35.68,57.39
108,1987,35.24,58.79
108,1988,34.94,58.02
108,1989,34.16,56.35
108,1990,34.81,57.28
108,1991,35.02,57.01
108,1992,36.35,59.08
108,1993,33.33,54.61
108,1994,35.28,58.06
108,1995,35.77,57.1
108,1996,34.6,56.55
108,1997,35.29,56.83
108,1998,36.32,57.35
108,1999,34.64,57.16
108,2000,34.86,56.97
108,2001,35.01,57.68
108,2002,34.41,57.38
108,2003,36.38,58.78
108,2004,36.07,57.89
108,2005,34.98,57.44
108,2006,35.16,57.96
108,2007,35.02,57.98
108,2008,33.66,56.49
108,2009,34.23,56.81
108,2010,35.25,56.38
108,2011,33.87,55.64
108,2012,35.48,58.08
108,2013,34.86,57.48
108,2014,36.71,58.79
108,2015,37.54,60.3
108,2016,36.56,58.39
